Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ52,OUT046,2572.0
DRG01,OUT017,1348.0
FDP52,OUT013,3824.0
FDU58,OUT017,3106.0
FDL02,OUT045,1652.0
FDG28,OUT013,4016.0
FDA19,OUT035,2176.0
FDW46,OUT027,2606.0
NCD43,OUT049,1686.0
DRG39,OUT013,960.0
NCF55,OUT049,638.0
FDJ07,OUT046,1908.0
FDE08,OUT046,2380.0
FDP56,OUT019,-1150.0
FDT45,OUT045,808.0
FDF17,OUT018,2848.0
FDX44,OUT046,1412.0
FDM28,OUT027,4318.0
FDI36,OUT049,3268.0
FDS07,OUT045,1772.0
FDD36,OUT045,1804.0
FDW11,OUT046,996.0
FDN40,OUT049,2540.0
NCQ18,OUT049,1574.0
NCQ54,OUT017,2700.0
NCS42,OUT045,1320.0
DRH39,OUT010,-648.0
FDC09,OUT027,3198.0
FDT08,OUT010,480.0
FDC08,OUT035,3724.0
FDT20,OUT017,714.0
FDS35,OUT035,1152.0
FDX58,OUT018,2656.0
FDW58,OUT046,1724.0
DRD27,OUT046,1616.0
FDH32,OUT019,-422.0
FDS26,OUT035,4248.0
FDQ31,OUT046,1460.0
FDP11,OUT018,3228.0
FDD58,OUT017,1670.0
FDM33,OUT045,3368.0
FDZ16,OUT049,3204.0
NCS29,OUT010,2176.0
NCM18,OUT019,-1058.0
FDP11,OUT049,3528.0
NCC42,OUT017,2284.0
DRM23,OUT046,2736.0
NCN55,OUT027,5204.0
FDK46,OUT013,4168.0
FDR01,OUT046,3196.0
NCA05,OUT045,2264.0
NCP43,OUT017,2860.0
FDR12,OUT010,840.0
FDQ01,OUT013,4176.0
FDM13,OUT046,2084.0
FDQ19,OUT017,3986.0
FDK56,OUT019,994.0
NCX06,OUT010,928.0
FDO56,OUT027,3422.0
FDU45,OUT045,1768.0
FDI16,OUT019,-1038.0
FDL32,OUT046,1852.0
FDA07,OUT046,2020.0
FDA14,OUT045,2264.0
FDV46,OUT027,3726.0
NCO07,OUT035,3422.0
NCP41,OUT046,1652.0
FDY60,OUT018,2116.0
FDN38,OUT017,4074.0
FDO15,OUT046,1276.0
FDT60,OUT013,2032.0
FDA55,OUT035,3708.0
FDE02,OUT010,-416.0
DRJ39,OUT049,3566.0
FDV34,OUT035,1384.0
FDS20,OUT027,4398.0
FDF02,OUT027,3110.0
FDW40,OUT017,2410.0
NCB43,OUT046,2916.0
FDR58,OUT017,1558.0
DRJ59,OUT035,802.0
NCD30,OUT017,1644.0
FDE14,OUT017,1726.0
FDC28,OUT018,1524.0
FDU16,OUT018,1216.0
NCD19,OUT035,1038.0
FDU21,OUT046,652.0
FDV59,OUT027,4918.0
FDU03,OUT045,2856.0
FDC33,OUT010,1208.0
NCR42,OUT035,654.0
DRH59,OUT035,1342.0
NCM31,OUT035,2318.0
FDS50,OUT035,3632.0
FDP39,OUT046,860.0
FDQ55,OUT013,2032.0
FDV36,OUT019,42.0
FDI05,OUT027,2750.0
FDS45,OUT027,3238.0
FDA39,OUT045,600.0
FDC37,OUT010,-184.0
FDJ60,OUT027,4166.0
DRQ35,OUT046,1960.0
NCJ06,OUT046,1868.0
NCY42,OUT018,2024.0
DRM37,OUT049,3174.0
FDR14,OUT045,736.0
FDE51,OUT049,836.0
FDT33,OUT017,2810.0
FDR08,OUT013,1920.0
FDE36,OUT010,728.0
FDL22,OUT019,-510.0
FDR44,OUT013,2256.0
FDI56,OUT019,-558.0
FDE47,OUT010,104.0
FDV27,OUT010,-440.0
FDV10,OUT049,832.0
FDC40,OUT045,1248.0
NCX41,OUT013,3396.0
NCQ38,OUT027,3116.0
FDV12,OUT027,3142.0
FDE52,OUT017,1590.0
FDG20,OUT027,4310.0
FDV16,OUT027,2110.0
FDI32,OUT017,1906.0
FDJ32,OUT049,1088.0
FDN39,OUT018,2568.0
FDY34,OUT017,2798.0
FDC14,OUT035,864.0
FDA55,OUT017,3686.0
FDZ50,OUT010,1016.0
DRG13,OUT049,2698.0
FDP01,OUT013,2584.0
NCG54,OUT017,2764.0
FDM13,OUT045,2012.0
NCO18,OUT027,4252.0
NCW41,OUT013,2548.0
FDM52,OUT027,3846.0
NCF55,OUT035,662.0
FDT09,OUT046,2164.0
NCM19,OUT035,1854.0
FDW12,OUT018,2168.0
FDP15,OUT019,2106.0
FDK36,OUT045,736.0
FDZ25,OUT035,2920.0
NCW06,OUT049,3094.0
FDW60,OUT046,2892.0
DRC49,OUT013,2392.0
NCT17,OUT035,3070.0
NCN06,OUT018,2312.0
FDC45,OUT013,2800.0
DRJ47,OUT019,746.0
NCF06,OUT045,3928.0
FDE21,OUT010,-24.0
DRG27,OUT013,772.0
FDW40,OUT049,2372.0
NCO53,OUT046,2884.0
FDE23,OUT049,900.0
FDQ16,OUT046,1748.0
FDS26,OUT045,4004.0
FDZ13,OUT010,-1080.0
FDS14,OUT049,2564.0
FDC10,OUT045,1856.0
FDY16,OUT049,3060.0
FDJ20,OUT035,2160.0
FDV43,OUT035,820.0
FDZ32,OUT027,3238.0
FDR23,OUT046,2772.0
FDN24,OUT035,972.0
FDE34,OUT027,4366.0
FDU31,OUT013,3592.0
FDW33,OUT018,1476.0
FDU26,OUT046,1932.0
FDE20,OUT027,4238.0
NCW05,OUT035,1742.0
FDB22,OUT018,2172.0
FDO56,OUT046,1908.0
FDA19,OUT027,3550.0
DRI39,OUT045,820.0
FDH52,OUT018,812.0
FDZ50,OUT035,3060.0
NCN42,OUT035,2430.0
FDB53,OUT013,2448.0
DRG11,OUT017,1832.0
DRK11,OUT027,3860.0
FDQ60,OUT017,2074.0
FDT36,OUT017,678.0
DRG25,OUT018,2720.0
DRJ23,OUT046,3036.0
FDG05,OUT035,2696.0
NCK06,OUT018,1656.0
FDU52,OUT017,2546.0
FDW07,OUT018,1224.0
NCM17,OUT045,600.0
FDA22,OUT045,2588.0
NCA41,OUT018,2808.0
FDF38,OUT035,880.0
FDH52,OUT046,1076.0
FDY58,OUT019,1594.0
FDZ16,OUT045,3044.0
NCM18,OUT017,1020.0
FDA22,OUT018,2416.0
NCJ43,OUT035,2862.0
FDI34,OUT027,5158.0
FDG56,OUT046,1052.0
FDS34,OUT046,1916.0
DRC01,OUT035,1002.0
FDQ04,OUT035,768.0
FDK04,OUT035,1076.0
FDT51,OUT049,1888.0
FDV26,OUT017,3254.0
FDS04,OUT049,2364.0
FDW43,OUT018,3436.0
FDQ28,OUT010,584.0
NCK06,OUT017,1964.0
FDS23,OUT018,1816.0
FDZ36,OUT019,1058.0
FDE56,OUT018,820.0
FDW10,OUT027,4254.0
NCN14,OUT045,2792.0
NCQ18,OUT045,1416.0
FDW08,OUT017,1782.0
FDU43,OUT035,3912.0
FDR33,OUT010,-184.0
FDM24,OUT010,536.0
NCZ05,OUT046,1596.0
NCV41,OUT035,1862.0
FDV11,OUT018,2584.0
NCY05,OUT035,686.0
FDV44,OUT018,2816.0
FDW32,OUT049,1476.0
NCU18,OUT027,3692.0
NCC43,OUT035,4014.0
FDW19,OUT013,1920.0
FDN31,OUT035,3140.0
FDI48,OUT045,816.0
FDS24,OUT017,1590.0
FDF46,OUT049,1908.0
DRG23,OUT017,2500.0
FDG14,OUT018,2228.0
NCY30,OUT049,2870.0
FDO28,OUT018,1716.0
DRD24,OUT035,2378.0
FDI33,OUT049,1536.0
FDN32,OUT046,2964.0
FDR16,OUT045,3328.0
FDF26,OUT046,2492.0
NCN29,OUT018,576.0
FDE20,OUT045,2660.0
FDA46,OUT046,3036.0
FDU28,OUT045,2944.0
FDQ48,OUT045,1596.0
FDV36,OUT013,2152.0
FDR14,OUT018,604.0
FDP23,OUT017,3510.0
FDP56,OUT013,936.0
FDK48,OUT010,-632.0
FDR48,OUT046,2420.0
NCY29,OUT049,950.0
FDM22,OUT018,708.0
DRJ01,OUT013,2652.0
FDZ43,OUT045,3828.0
FDV03,OUT035,2568.0
FDX11,OUT027,4406.0
NCA41,OUT027,4500.0
FDE38,OUT017,2730.0
FDI27,OUT018,592.0
FDN32,OUT013,3024.0
NCN43,OUT017,1980.0
FDB47,OUT027,4742.0
FDV03,OUT017,2554.0
NCN30,OUT045,1448.0
NCV54,OUT010,-32.0
FDV07,OUT013,1904.0
FDP07,OUT049,3224.0
FDK48,OUT018,992.0
FDM15,OUT019,506.0
FDY19,OUT027,3358.0
FDK46,OUT046,4100.0
FDY11,OUT045,1056.0
FDH09,OUT046,876.0
FDO08,OUT027,4158.0
FDU14,OUT013,4064.0
FDD22,OUT027,3270.0
FDM27,OUT017,2622.0
FDL02,OUT027,3222.0
NCA17,OUT035,2422.0
FDE38,OUT019,642.0
NCG07,OUT049,3006.0
DRC27,OUT013,3980.0
FDA27,OUT035,4212.0
FDW40,OUT045,2224.0
DRI11,OUT013,1932.0
FDN50,OUT046,1604.0
FDR12,OUT046,2764.0
FDT34,OUT027,3126.0
FDW11,OUT035,1120.0
NCO30,OUT027,4348.0
FDZ34,OUT017,3174.0
FDU45,OUT017,1946.0
NCD42,OUT035,710.0
FDX25,OUT045,2832.0
NCR29,OUT046,876.0
FDX43,OUT019,618.0
FDB04,OUT010,-480.0
FDR49,OUT027,2238.0
FDS39,OUT018,2024.0
FDW58,OUT045,1640.0
FDG22,OUT019,-1270.0
FDG31,OUT017,1114.0
NCV53,OUT027,5220.0
DRJ37,OUT035,2506.0
FDV07,OUT035,1928.0
FDW52,OUT018,2468.0
FDT15,OUT045,2888.0
FDD02,OUT018,1700.0
FDM16,OUT035,1372.0
NCE55,OUT046,2740.0
FDB57,OUT018,3340.0
FDQ04,OUT013,800.0
FDQ47,OUT019,-1398.0
FDY14,OUT019,2170.0
DRK37,OUT017,3108.0
FDO25,OUT017,3378.0
FDL57,OUT046,4148.0
NCK29,OUT018,1712.0
FDK46,OUT027,5590.0
NCB43,OUT010,992.0
DRE01,OUT027,5252.0
FDC46,OUT018,2688.0
FDQ23,OUT045,1588.0
FDX38,OUT049,948.0
FDG60,OUT018,3500.0
FDW55,OUT017,4074.0
FDP39,OUT013,912.0
FDB20,OUT018,1036.0
FDV21,OUT017,2066.0
FDZ02,OUT013,1704.0
FDP19,OUT027,3534.0
FDA38,OUT035,3928.0
FDH22,OUT045,1920.0
DRM11,OUT045,4028.0
FDO12,OUT027,4566.0
FDT14,OUT049,2020.0
FDW34,OUT010,1928.0
FDG04,OUT027,4462.0
FDW59,OUT018,1160.0
FDR33,OUT018,1512.0
FDP32,OUT013,2144.0
FDL13,OUT027,5190.0
FDD22,OUT013,1896.0
FDV40,OUT027,2662.0
NCD55,OUT046,652.0
FDQ20,OUT010,-1216.0
FDD28,OUT045,892.0
FDC39,OUT045,3236.0
NCR17,OUT049,1910.0
DRO35,OUT018,1632.0
FDF40,OUT049,4068.0
FDR31,OUT018,2112.0
NCQ41,OUT017,3140.0
FDP38,OUT046,828.0
NCU54,OUT027,4716.0
FDG22,OUT018,420.0
DRK59,OUT013,3808.0
FDC37,OUT046,1708.0
NCO42,OUT013,2372.0
NCT42,OUT017,2420.0
FDX27,OUT035,1680.0
FDV40,OUT018,1016.0
FDT45,OUT027,2382.0
FDS47,OUT019,-558.0
FDR45,OUT035,3888.0
FDB03,OUT045,3720.0
FDO49,OUT035,1044.0
FDU60,OUT027,4198.0
FDB26,OUT018,696.0
FDB46,OUT017,3510.0
FDQ37,OUT019,1098.0
FDN03,OUT017,4078.0
NCX30,OUT045,3800.0
FDK32,OUT019,554.0
DRM47,OUT013,3132.0
NCO02,OUT046,1052.0
FDP04,OUT013,1152.0
NCO43,OUT049,1646.0
FDD59,OUT013,1480.0
FDQ10,OUT017,2810.0
FDW45,OUT035,2476.0
NCK30,OUT049,4046.0
FDU31,OUT018,3220.0
NCQ17,OUT019,414.0
FDN01,OUT017,2874.0
FDZ19,OUT049,2828.0
DRG37,OUT017,2568.0
FDE32,OUT045,568.0
FDO34,OUT049,2740.0
FDM04,OUT019,-1150.0
FDZ25,OUT049,2860.0
FDU08,OUT049,1676.0
NCW30,OUT045,3944.0
NCM18,OUT013,1028.0
FDS22,OUT035,892.0
NCH18,OUT017,3884.0
FDC23,OUT013,2944.0
FDY46,OUT013,3056.0
NCU06,OUT046,3572.0
FDX57,OUT045,1564.0
FDX36,OUT027,5046.0
FDL16,OUT045,656.0
FDT16,OUT010,2264.0
FDN16,OUT018,1464.0
FDC03,OUT046,3148.0
DRF60,OUT013,3880.0
FDS27,OUT027,4622.0
FDP33,OUT010,2104.0
FDJ36,OUT018,1424.0
NCR42,OUT013,596.0
FDV14,OUT017,1482.0
NCP42,OUT035,3150.0
FDB50,OUT027,2726.0
NCC30,OUT027,4236.0
FDA23,OUT018,1392.0
FDW16,OUT017,1606.0
FDQ52,OUT010,1968.0
FDB58,OUT049,2408.0
NCP29,OUT049,1062.0
NCM05,OUT045,4008.0
FDO25,OUT013,3400.0
NCM54,OUT046,2004.0
NCL54,OUT046,2700.0
FDL39,OUT010,992.0
FDF53,OUT018,2684.0
NCQ42,OUT035,2110.0
FDF58,OUT013,1136.0
FDZ04,OUT035,1156.0
FDE26,OUT019,282.0
FDS60,OUT017,2938.0
FDV58,OUT017,3210.0
FDM04,OUT045,840.0
FDE08,OUT035,2440.0
NCB43,OUT049,2990.0
FDU11,OUT010,-24.0
FDF22,OUT019,1370.0
FDE24,OUT013,2328.0
DRJ49,OUT046,2120.0
NCQ53,OUT035,3798.0
NCL41,OUT013,644.0
FDR22,OUT013,1936.0
FDH04,OUT035,1648.0
DRH15,OUT045,632.0
FDY40,OUT049,940.0
NCI17,OUT035,1622.0
NCC18,OUT013,2780.0
FDY28,OUT027,4886.0
FDB45,OUT027,3150.0
NCL30,OUT018,1760.0
FDM10,OUT017,3450.0
FDH22,OUT027,3494.0
NCZ53,OUT017,3036.0
NCI18,OUT013,3572.0
FDH14,OUT027,3782.0
FDR36,OUT027,2238.0
FDW01,OUT045,2328.0
FDK02,OUT027,3374.0
FDJ02,OUT018,2172.0
FDU55,OUT013,4208.0
NCV18,OUT027,2772.0
FDH14,OUT018,2028.0
FDZ37,OUT045,1428.0
FDX49,OUT049,3784.0
NCD43,OUT046,1636.0
FDZ07,OUT013,1160.0
FDK43,OUT035,2132.0
FDR32,OUT018,3456.0
FDT39,OUT013,2560.0
NCV54,OUT017,1956.0
FDF38,OUT018,536.0
FDV60,OUT046,3172.0
FDH44,OUT027,3862.0
FDS21,OUT046,1068.0
NCL41,OUT045,464.0
FDM46,OUT017,1562.0
FDU27,OUT045,784.0
NCJ54,OUT017,3716.0
DRG51,OUT018,2408.0
NCA29,OUT019,702.0
FDR47,OUT045,2996.0
NCL19,OUT027,3700.0
DRG01,OUT049,1318.0
FDG10,OUT046,1004.0
NCV05,OUT049,2438.0
NCH18,OUT019,1814.0
FDV14,OUT018,1172.0
DRJ23,OUT035,3142.0
DRJ11,OUT046,2984.0
FDZ03,OUT017,3090.0
FDI27,OUT010,-1080.0
FDJ14,OUT018,1168.0
FDU32,OUT017,2038.0
FDD47,OUT027,4214.0
DRF36,OUT035,3134.0
FDM21,OUT046,4076.0
FDV10,OUT018,552.0
FDH60,OUT018,2932.0
FDX47,OUT010,608.0
FDT19,OUT019,818.0
FDO11,OUT045,3920.0
FDH24,OUT027,3990.0
FDL02,OUT018,1540.0
FDB02,OUT049,2924.0
FDA43,OUT046,3084.0
FDG52,OUT045,692.0
DRC12,OUT013,3104.0
FDY37,OUT018,2092.0
NCU18,OUT045,2104.0
FDU09,OUT035,1080.0
DRJ25,OUT027,2268.0
DRE12,OUT018,1592.0
DRL47,OUT017,2100.0
DRK01,OUT046,1536.0
FDC22,OUT019,1082.0
FDG44,OUT013,976.0
FDW04,OUT035,2268.0
FDK09,OUT049,3652.0
NCN43,OUT035,2014.0
FDG04,OUT049,3044.0
FDH32,OUT010,-408.0
DRI47,OUT017,2400.0
DRE15,OUT013,1336.0
FDY11,OUT035,1280.0
FDO60,OUT049,836.0
FDQ20,OUT018,460.0
FDO57,OUT027,4014.0
FDT14,OUT019,-38.0
FDA57,OUT049,764.0
DRN35,OUT017,684.0
FDJ03,OUT046,884.0
FDX28,OUT017,1734.0
DRE25,OUT045,1376.0
FDR09,OUT046,4092.0
FDB23,OUT035,3756.0
FDO08,OUT045,2568.0
FDQ23,OUT049,1692.0
FDW04,OUT013,2248.0
DRK13,OUT010,1176.0
NCL17,OUT027,3668.0
FDY21,OUT035,3192.0
FDJ38,OUT027,4526.0
FDA37,OUT019,98.0
FDV43,OUT013,832.0
FDL36,OUT046,1468.0
FDD53,OUT045,608.0
FDZ19,OUT010,856.0
FDV21,OUT045,1896.0
NCL54,OUT018,2472.0
DRI47,OUT027,3772.0
DRG03,OUT049,2542.0
FDG21,OUT013,2528.0
FDW03,OUT018,1496.0
NCI55,OUT046,1908.0
DRC36,OUT019,874.0
FDH22,OUT017,2118.0
FDV20,OUT045,2016.0
NCU41,OUT027,4476.0
FDN46,OUT027,3190.0
FDK50,OUT045,2496.0
NCA05,OUT027,3796.0
DRH01,OUT018,2504.0
FDT08,OUT018,2148.0
FDM08,OUT018,3372.0
FDZ07,OUT035,1168.0
FDS22,OUT017,914.0
FDV35,OUT027,3942.0
FDI28,OUT010,-648.0
FDW58,OUT027,3222.0
FDT52,OUT045,3832.0
FDY34,OUT046,2668.0
FDR10,OUT046,2564.0
FDK57,OUT017,2026.0
FDR02,OUT027,3222.0
FDX49,OUT046,3740.0
FDQ20,OUT046,684.0
DRK23,OUT045,3872.0
NCW06,OUT046,2996.0
FDR31,OUT017,2454.0
NCE43,OUT013,2700.0
DRO59,OUT027,2708.0
FDN09,OUT049,3944.0
FDR11,OUT046,2588.0
FDO57,OUT013,2648.0
NCX18,OUT017,3164.0
FDB05,OUT018,3676.0
FDQ08,OUT018,816.0
NCG43,OUT035,1590.0
FDJ56,OUT013,1696.0
FDA13,OUT010,-1328.0
FDO56,OUT017,1990.0
FDB37,OUT018,3636.0
FDZ02,OUT018,1376.0
FDQ24,OUT046,3948.0
FDM16,OUT013,1360.0
FDU35,OUT049,1688.0
FDT35,OUT035,2872.0
NCX30,OUT049,3942.0
FDG04,OUT017,3058.0
FDI12,OUT035,1556.0
FDE35,OUT035,1168.0
NCP14,OUT027,3100.0
NCY53,OUT045,1640.0
FDP49,OUT017,1054.0
FDQ04,OUT017,782.0
FDM39,OUT035,2936.0
FDO58,OUT019,618.0
FDC56,OUT017,1970.0
NCQ54,OUT046,2636.0
FDV10,OUT027,2246.0
NCK17,OUT046,644.0
NCF55,OUT027,2052.0
FDV33,OUT013,4256.0
NCH29,OUT019,-442.0
FDA37,OUT027,3526.0
FDH46,OUT018,1456.0
FDS25,OUT035,1908.0
FDH04,OUT027,2966.0
FDX52,OUT046,3084.0
NCD42,OUT017,684.0
FDW47,OUT017,2026.0
FDL25,OUT027,3006.0
NCJ06,OUT010,-48.0
FDY09,OUT013,2856.0
FDS40,OUT046,652.0
FDH41,OUT017,3474.0
FDG38,OUT035,1548.0
FDU03,OUT027,4398.0
FDV20,OUT046,2108.0
DRB13,OUT045,3000.0
NCQ30,OUT013,1956.0
NCH06,OUT013,3900.0
FDU50,OUT018,1628.0
NCO42,OUT019,310.0
FDW09,OUT018,1124.0
FDH04,OUT013,1608.0
FDC21,OUT045,1692.0
FDL21,OUT049,816.0
FDM46,OUT010,-472.0
FDT22,OUT019,-1006.0
FDB28,OUT035,3236.0
FDI12,OUT018,1244.0
FDA28,OUT045,1988.0
FDF59,OUT013,2136.0
FDM45,OUT027,3478.0
FDQ56,OUT017,1410.0
FDR46,OUT049,2380.0
FDT01,OUT013,3488.0
FDD16,OUT027,2686.0
NCU30,OUT010,640.0
FDM40,OUT010,344.0
FDI56,OUT035,1592.0
NCS30,OUT013,2076.0
FDU08,OUT017,1686.0
FDX51,OUT027,4614.0
FDA43,OUT045,3012.0
FDX59,OUT010,-1344.0
FDC37,OUT018,1468.0
FDP58,OUT013,3544.0
NCY42,OUT035,2326.0
FDF21,OUT018,2836.0
FDU10,OUT027,2182.0
DRL47,OUT018,1776.0
FDA58,OUT018,3516.0
FDJ22,OUT049,3124.0
FDK50,OUT046,2564.0
FDO38,OUT035,1380.0
DRF60,OUT035,3918.0
NCZ42,OUT019,1742.0
FDD35,OUT049,2004.0
FDL25,OUT045,1448.0
FDJ16,OUT013,1024.0
DRK59,OUT049,3794.0
FDI50,OUT046,3716.0
NCB19,OUT045,1248.0
DRI37,OUT035,1082.0
FDA14,OUT027,3838.0
FDC08,OUT018,3424.0
FDS45,OUT046,1724.0
FDI21,OUT049,1156.0
DRJ47,OUT035,2870.0
DRE37,OUT027,4460.0
FDT55,OUT018,2348.0
NCG42,OUT027,3500.0
FDA31,OUT049,2764.0
NCW42,OUT046,3468.0
FDF50,OUT017,3202.0
FDK56,OUT049,3036.0
FDX10,OUT035,784.0
NCK07,OUT027,4020.0
FDZ49,OUT017,3622.0
FDR33,OUT013,1832.0
FDO44,OUT018,1544.0
FDA20,OUT046,2956.0
NCL30,OUT045,1912.0
FDI05,OUT019,-742.0
FDQ12,OUT018,3372.0
FDH47,OUT017,1670.0
FDH34,OUT018,2712.0
FDF29,OUT046,2164.0
FDG40,OUT018,348.0
NCE18,OUT017,3988.0
FDP21,OUT010,1128.0
FDY50,OUT013,1528.0
FDB36,OUT049,2196.0
NCZ29,OUT049,2046.0
FDU20,OUT018,1728.0
FDO56,OUT013,2024.0
FDW31,OUT049,3260.0
DRH59,OUT013,1316.0
NCB30,OUT017,3148.0
FDK43,OUT027,3518.0
FDW43,OUT045,3596.0
NCL19,OUT017,2300.0
FDJ27,OUT046,1668.0
FDC45,OUT046,2692.0
FDY40,OUT035,1024.0
NCM41,OUT035,1550.0
NCK18,OUT019,638.0
FDP37,OUT049,2116.0
FDA27,OUT027,5574.0
NCX30,OUT035,3982.0
FDR09,OUT017,4122.0
FDG08,OUT027,4246.0
NCU30,OUT013,2684.0
FDB16,OUT017,1506.0
FDM16,OUT017,1342.0
FDC48,OUT013,1416.0
NCF18,OUT046,2948.0
FDU46,OUT018,1232.0
FDH41,OUT018,3152.0
NCN42,OUT010,392.0
FDU49,OUT046,1500.0
FDB20,OUT027,2726.0
FDG50,OUT019,-526.0
FDW20,OUT045,1888.0
NCO55,OUT049,1750.0
FDX48,OUT046,2516.0
FDU48,OUT046,2116.0
FDR48,OUT019,442.0
FDK27,OUT013,2064.0
FDT35,OUT013,2808.0
FDN12,OUT049,1836.0
NCE31,OUT019,-1482.0
FDL21,OUT017,838.0
FDV56,OUT017,1862.0
FDR16,OUT017,3526.0
NCP41,OUT049,1766.0
FDJ27,OUT013,1776.0
FDA07,OUT017,2090.0
FDK55,OUT049,1516.0
FDM33,OUT049,3564.0
FDY46,OUT046,2972.0
FDD36,OUT046,1892.0
FDB12,OUT027,3158.0
FDF28,OUT019,90.0
NCE07,OUT019,278.0
FDW50,OUT027,4086.0
NCW18,OUT017,3812.0
NCJ17,OUT019,-698.0
DRZ24,OUT010,40.0
FDS07,OUT035,1952.0
NCW05,OUT010,-272.0
FDZ22,OUT018,1112.0
FDK02,OUT046,1884.0
FDZ45,OUT027,4590.0
FDL25,OUT046,1508.0
FDS08,OUT045,2684.0
NCZ42,OUT027,5156.0
FDX57,OUT035,1744.0
FDF21,OUT046,3076.0
FDJ56,OUT018,1316.0
FDX10,OUT013,760.0
DRG48,OUT035,2414.0
DRN37,OUT046,2656.0
NCY41,OUT018,304.0
FDN28,OUT045,1636.0
FDE34,OUT045,2788.0
FDR10,OUT045,2528.0
FDC32,OUT017,1566.0
DRG13,OUT046,2612.0
FDP59,OUT049,1804.0
NCT53,OUT010,688.0
FDL57,OUT027,5582.0
FDN32,OUT010,1056.0
FDK09,OUT018,3344.0
FDA52,OUT010,944.0
FDC57,OUT049,3180.0
FDI09,OUT035,3960.0
NCB07,OUT046,3076.0
FDP26,OUT035,1772.0
FDP40,OUT027,3318.0
FDL15,OUT013,2496.0
FDV07,OUT046,1796.0
FDS03,OUT017,1130.0
FDE50,OUT049,3080.0
FDQ15,OUT017,1422.0
FDQ33,OUT010,480.0
FDT22,OUT013,1032.0
DRO35,OUT035,1990.0
FDJ41,OUT049,4188.0
FDQ27,OUT035,1856.0
FDC26,OUT017,1862.0
NCF43,OUT027,3700.0
NCR50,OUT035,2510.0
FDE39,OUT018,1680.0
FDN49,OUT027,2190.0
DRG11,OUT035,1834.0
NCA18,OUT049,1886.0
FDM36,OUT018,2544.0
FDW32,OUT017,1510.0
NCQ18,OUT010,-416.0
FDX14,OUT027,2702.0
FDD46,OUT017,2474.0
FDI34,OUT019,1730.0
NCJ17,OUT035,1406.0
FDB52,OUT035,4172.0
FDV55,OUT018,2068.0
FDC57,OUT046,3084.0
FDB29,OUT046,1908.0
NCO43,OUT035,1678.0
FDG44,OUT045,796.0
FDJ34,OUT045,1984.0
FDH40,OUT049,1444.0
NCD07,OUT027,3260.0
FDB41,OUT017,890.0
FDH47,OUT018,1360.0
DRK37,OUT035,3150.0
FDM25,OUT019,890.0
NCX06,OUT045,2744.0
NCS05,OUT017,2156.0
FDS39,OUT045,2180.0
FDC47,OUT027,5030.0
FDG20,OUT013,2960.0
DRL23,OUT017,1796.0
FDY33,OUT013,2664.0
NCH18,OUT045,3688.0
FDX47,OUT035,2628.0
NCB06,OUT045,2376.0
FDP36,OUT049,952.0
FDW44,OUT018,2552.0
NCU41,OUT018,2760.0
NCS17,OUT046,1508.0
FDD46,OUT035,2552.0
FDE45,OUT017,2902.0
FDI09,OUT017,3922.0
NCJ54,OUT010,1744.0
NCA29,OUT018,2456.0
NCN41,OUT027,3380.0
FDY34,OUT035,2780.0
NCG55,OUT035,1950.0
DRM49,OUT046,796.0
NCB42,OUT049,1886.0
FDE58,OUT045,1836.0
DRJ25,OUT013,908.0
FDS47,OUT010,-512.0
FDY21,OUT049,3204.0
NCI54,OUT013,1828.0
FDO24,OUT017,2594.0
FDY43,OUT035,2808.0
FDF35,OUT018,1468.0
NCP29,OUT019,-994.0
FDN28,OUT027,3166.0
FDJ50,OUT018,632.0
FDQ14,OUT027,3854.0
FDC37,OUT035,1844.0
FDN08,OUT046,1956.0
FDD04,OUT035,2376.0
FDW34,OUT018,3616.0
FDP04,OUT017,1158.0
NCG07,OUT017,3004.0
NCN14,OUT018,2632.0
FDJ16,OUT045,860.0
NCM42,OUT045,1600.0
NCF19,OUT046,772.0
FDY21,OUT018,2884.0
FDY19,OUT035,1976.0
FDV09,OUT045,2296.0
FDA28,OUT013,2168.0
FDC38,OUT018,1888.0
FDL28,OUT045,3624.0
NCH43,OUT049,3430.0
NCN53,OUT045,424.0
NCW05,OUT017,1748.0
NCO30,OUT018,2672.0
FDT04,OUT019,-1302.0
FDB27,OUT018,2872.0
NCK07,OUT013,2684.0
NCA53,OUT013,868.0
FDB33,OUT018,2316.0
FDU37,OUT017,1418.0
FDR13,OUT035,2004.0
FDE45,OUT049,2896.0
FDV37,OUT017,3230.0
FDX44,OUT019,-518.0
NCL06,OUT017,4140.0
FDJ28,OUT045,2948.0
FDX55,OUT049,3536.0
NCK17,OUT018,416.0
FDH52,OUT035,1188.0
FDN13,OUT027,3070.0
FDK44,OUT018,2492.0
FDU16,OUT046,1412.0
FDZ07,OUT017,1130.0
NCN06,OUT027,4012.0
FDH02,OUT010,-376.0
NCW18,OUT045,3584.0
FDH57,OUT013,2160.0
FDV35,OUT045,2364.0
NCU29,OUT013,2340.0
NCP02,OUT046,908.0
FDN44,OUT013,2664.0
FDX03,OUT018,556.0
FDR11,OUT010,616.0
FDA36,OUT046,2924.0
FDP58,OUT027,4894.0
FDH31,OUT045,1604.0
FDH34,OUT035,3076.0
FDS13,OUT035,4248.0
FDT01,OUT018,3164.0
FDY09,OUT049,2876.0
FDV33,OUT027,5598.0
NCW29,OUT010,80.0
NCN17,OUT045,1480.0
FDX01,OUT046,1892.0
